,date,text
624,10062020066716,"Rumors on social media have always been an important issue that seriously endangers social security. Researches on timely and effective detection of rumors have aroused lots of interest in both academia and industry. At present, most existing methods identify rumors based solely on the linguistic information without considering the temporal dynamics and propagation patterns. In this work, we aim to solve rumor detection task under the framework of representation learning. We first propose a novel way to construct the propagation graph by following the propagation structure (who replies to whom) of posts on Twitter. Then we propose a gated graph neural network based algorithm called PGNN, which can generate powerful representations for each node in the propagation graph. The proposed PGNN algorithm repeatedly updates node representations by exchanging information between the neighbor nodes via relation paths within a limited time steps. On this basis, we propose two models, namely GLO-PGNN (rumor detection model based on the global embedding with propagation graph neural network) and ENS-PGNN (rumor detection model based on the ensemble learning with propagation graph neural network). They respectively adopt different classification strategies for rumor detection task, and further improve the performance by including attention mechanism to dynamically adjust the weight of each node in the propagation graph. Experiments on a real-world Twitter dataset demonstrate that our proposed models achieve much better performance than state-of-the-art methods both on the rumor detection task and early detection task."
625,100920200912002,"Systemic analysis of available large-scale biological and biomedical data is critical for developing novel and effective treatment approaches against both complex and infectious diseases. Owing to the fact that different sections of the biomedical data is produced by different organizations/institutions using various types of technologies, the data are scattered across individual computational resources, without any explicit relations/connections to each other, which greatly hinders the comprehensive multi-omics-based analysis of data. We aimed to address this issue by constructing a new biological and biomedical data resource, CROssBAR, a comprehensive system that integrates large-scale biomedical data from various resources and store them in a new NoSQL database, enrich these data with deep-learning-based prediction of relations between numerous biomedical entities, rigorously analyse the enriched data to obtain biologically meaningful modules and display them to users via easy-to-interpret, interactive and heterogenous knowledge graph (KG) representations within an open access, user-friendly and online web-service at https://crossbar.kansil.org. As a use-case study, we constructed CROssBAR COVID-19 KGs (available at: https://crossbar.kansil.org/covid_main.php) that incorporate relevant virus and host genes/proteins, interactions, pathways, phenotypes and other diseases, as well as known and completely new predicted drugs/compounds. Our COVID-19 graphs can be utilized for a systems-level evaluation of relevant virus-host protein interactions, mechanisms, phenotypic implications and potential interventions."
626,10132021018115,"INTRODUCTION: In May 2020, the World Health Organization recognized olfactory dysfunction as a COVID-19 symptom. The presence of hyposmia/anosmia may be a marker of good prognosis in COVID-19. OBJECTIVE: To associate the presence of olfaction disorder to the clinical condition severity in patients with COVID-19. METHODS: Individuals with the flu syndrome caused by SARS-CoV-2, diagnosed from March to June 2020, were recruited. They were divided into three groups: mild flu syndrome, severe flu syndrome (admitted to hospital wards) and critical illness (admitted to the ICU). Inpatients were interviewed by telephone contact after hospital discharge and their medical records were also evaluated regarding complementary test results. Outpatients answered an electronic questionnaire containing only clinical information. RESULTS: A total of 261 patients participated in the study: 23.75% with mild flu syndrome, 57.85% with severe flu syndrome and 18.40% with critical illness. A total of 66.28% patients with COVID-19 had olfaction disorders. In approximately 56.58% of the individuals the smell alterations lasted between 9 days and 2 months. There was a significantly higher proportion of individuals with olfactory dysfunction in the group with mild flu syndrome than in the severe flu syndrome group (mild × severe – p < 0.001; Odds Ratio = 4.63; 95% CI [1.87–10.86]). This relationship was also maintained between patients with mild flu syndrome and critically-ill patients (mild × critical – p < 0.001; Odds Ratio = 9.28; 95% CI [3.52–25.53]). CONCLUSION: Olfaction dysfunction was significantly more prevalent in patients with mild flu syndrome in COVID-19. It may be a predictor of a good prognosis for this infection. New population-based studies must be carried out to corroborate these findings."
627,10142021021155,"This research aim was to analyze problems, which educational systems are facing in the global upheaval era, statement of tasks, which must be solved, as well as search for solutions. The engineering education system has been improved in recent years through the use of new features, which are provided by e-learning software. Future engineers will require such skills as creative thinking, ability to make informed, effective decisions, as well as social responsibility and eco-thinking. The research was carried out on the tools used to organize online learning during the COVID-19 pandemic in several universities. It gave a possibility to compare the effectiveness of using different virtual environments to organize the training of different profiles’ engineers, as well as to analyze the educational content and its difference from that used in traditional classroom teaching. To make a correct assessment, evaluation criteria were identified, which can be formalized, and also motivational characteristics were classified, which can be influenced on the quality improvement. For a case study, different student’s groups were selected to compare them involvement in the process with traditional and online training forms as well as their performance. Additionally, was done an analysis how a training form impacts on their projects quality."
628,10072020072962,"INTRODUCTION We introduced a nurse-led virtual telephone-based stone follow-up clinic (VSC) for the surveillance of patients with asymptomatic renal calculi or those at a high risk of recurrent kidney stone disease (KSD). The aim of this study was to look at the outcomes of VSC and its role in the post COVID era. METHODS Prospective outcomes were collected for all patients referred to the VSC over a 6-year period (March 2014-April 2020). VSC is led by specialist stone nurses for on-going surveillance of KSD patients. RESULTS A total of 290 patients were seen (468 individual appointments; 1.6±1.0 per patient), with a mean age of 57.0±15.8 years (range:17-92) and a male:female ratio of 3:2. The referral was for surveillance of asymptomatic small renal stones (230,79.3%); history of recurrent stone disease (45,15.5%); solitary kidneys (5,1.7%); cystine stones, young age and other conditions (10,3.4%). The mean stone size was 5.0±2.7 mm, followed-up with XR KUB (225,77.6%) and USS (65,22.4%), for median duration of 12 months (range: 3-24 months). At the end, 132(45.6%) remained in VSC, 106(36.6%) were discharged, 47(16.2%) returned to face-to-face clinic or treatment, and 5(1.7%) had emergency admissions. Of 47 patients that returned, 23(48.9%) developed new symptoms, 21(44.6%) had stone growth, and 3 defaulted to face-to-face appointment. Thirty-five patients needed surgical intervention (URS-21, SWL-12 and PCNL-1) and 10 were managed conservatively. VSC reduced the cost per clinic appointment from £27.9 to £2/patient (93% reduction), equating to a total saving of £12,006 over the study period. CONCLUSION Nurse led VSC not only provided a safe follow-up, but also allowed to substantially reduce the cost of treatment by allowing patients to be either discharged or return to a face-to-face clinic or surgical intervention if needed. Post COVID, this model using telemedicine will have a much wider uptake and further help optimise healthcare resources."
629,10042020044972,"Novel coronaviruses (CoV) have emerged periodically around the world in recent years. The recurrent spreading of CoVs imposes an ongoing threat to global health and the economy. Since no specific therapy for these CoVs is available, any beneficial approach (including nutritional and dietary approach) is worth investigation. Based on recent advances in nutrients and phytonutrients research, a novel combination of vitamin C, curcumin and glycyrrhizic acid (VCG Plus) was developed that has potential against CoV infection. System biology tools were applied to explore the potential of VCG Plus in modulating targets and pathways relevant to immune and inflammation responses. Gene target acquisition, gene ontology and Kyoto encyclopedia of genes and genomes (KEGG) pathway enrichment were conducted consecutively along with network analysis. The results show that VCG Plus can act on 88 hub targets which are closely connected and associated with immune and inflammatory responses. Specifically, VCG Plus has the potential to regulate innate immune response by acting on NOD-like and Toll-like signaling pathways to promote interferons production, activate and balance T-cells, and regulate the inflammatory response by inhibiting PI3K/AKT, NF-κB and MAPK signaling pathways. All these biological processes and pathways have been well documented in CoV infections studies. Therefore, our findings suggest that VCG Plus may be helpful in regulating immune response to combat CoV infections and inhibit excessive inflammatory responses to prevent the onset of cytokine storm. However, further in vitro and in vivo experiments are warranted to validate the current findings with system biology tools. Our current approach provides a new strategy in predicting formulation rationale when developing new dietary supplements."
630,10172021051110,"BACKGROUND: Many urgent and elective surgeries were postponed to cope with the Coronavirus disease (COVID-19) pandemic, with latest data found a substantial postoperative mortality risk (25·6%, 18.9%) after emergency and elective surgery, respectively. Our institution was one of the first trust to offer essential elective surgery using a “COVID-free” designated site during the start of the pandemic. The aim of this study is to analyse the clinical outcomes of patients who underwent essential elective procedures during the virus outbreak in the UK. METHOD: Retrospective analysis of outcomes all patients who had undergone urgent elective and cancer surgery, from 30(th) March 2020 to 21(st) May 2020, using an implemented “Super Green Pathway”. The primary endpoints were 30 days mortality and COVID related morbidities, and the secondary endpoints were surgical related complications and oncological outcomes. RESULTS: 92 patients (Male:45%; Female:55%) across 5 surgical specialties were identified. There was no record of mortality in our cohort. Only 1 patient was tested positive for SARS-CoV-2, 18 days after the initial operation without any pulmonary complications. CONCLUSIONS: It is possible to mitigate the high mortality risk of postoperative complications associated with COVID-19, with no delay to essential surgeries for cancer patients, thus delivering safe practice during the pandemic."
631,10122020126479,"The Norwegian Institute of Public Health (NIPH) states that Norway faces several major health challenges. Sick leave is at 6% and costs employers approximately EUR 1.75 billion annually. The NIPH proposes, with the support of the Public Health Act and the national strategy HealthCare21, that preventive measures should be developed to address negative lifestyle factors in order to decrease the number of new cases in the related disease groups (e.g., stroke, high blood pressure, type 2 diabetes, osteoporosis, obesity). The purpose of this article is to answer why and how organisations should develop a health-promoting performance culture and to provide a conceptual model displaying the importance of this type of culture for organisational performance. To boost the national health standard as a consequence of employee physical activity at work, I suggest additional occupational safety and health (OSH) directives. Based on cross-disciplinary theorizing, I propose a definition of a health-promoting performance culture. This kind of culture consists of dimensions such as health objectives, shared health values, supportive health environment, goal-oriented and value-based behaviour of leaders and employees, and a winning mindset. In addition, the article underscores the importance of related individual HR drivers like fun at work, engagement, physical and mental health for increasing organisational performance. The company cases used in this paper, Schibsted, Gjensidige, Findus and Wilhelmsen, and findings from five in-depth interviews, indicate that health-promoting activities are the result of either an HR strategy or individuals’ initiative and voluntariness among the companies’ sports enthusiasts. The case of Findus exemplifies an ongoing development toward a health-promoting performance culture and the importance of leaders’ participation. The findings support several elements of the conceptual model showing the relations between a health-promoting performance culture, individual HR drivers and organisational performance. A framework for developing a health-promoting performance culture in practice is presented."
632,10062020061079,"This paper is a compressed summary of some principal definitions and concepts in the approach to the black box algebra being developed by the authors [6–8]. We suggest that black box algebra could be useful in cryptanalysis of homomorphic encryption schemes [11], and that homomorphic encryption is an area of research where cryptography and black box algebra may benefit from exchange of ideas."
633,10052020057069,"The affiliation of the second author (Kenneth S Knox) should have been Division of Pulmonary, Critical Care and Sleep Medicine, Department of Medicine, University of Arizona College of Medicine-Phoenix, Phoenix, AZ 85004, USA instead of Department of Medicine, University of Arizona-Phoenix, Phoenix, AZ 85004, USA"
634,101520210314592,"PURPOSE: To investigate the correlation between the daily relative search volume (RSV) of keywords related to coronavirus and ocular symptoms, and the numbers of the daily coronavirus disease 2019 (COVID-19) new cases and new deaths in Europe using Google Trends (GT). METHODS: The RSVs of the selected keywords related to coronavirus and ocular symptoms between 24 January and 1 June 2020 in the United Kingdom, Spain, Italy, Germany and Turkey were accessed from GT. The numbers of daily COVID-19 new cases and new deaths in the same time interval in the aforementioned countries were compared with the RSVs of the keywords and terms. RESULTS: The United Kingdom, Spain, Italy, Germany, and Turkey were the most affected countries from the COVID-19 pandemic in Europe. In these countries, statistically significant and strong correlations were found between the daily RSVs of most keywords related to coronavirus and ocular symptoms, and the daily numbers of COVID-19 new cases and new deaths ranging from 0.175 to 0.807. CONCLUSIONS: Ocular symptoms are not the frequent signs of COVID-19, but the ocular surface is a possible route for the transmission of COVID-19. The preliminary outcomes of this study demonstrated that there are significant correlations with the ocular symptoms and COVID-19. The news about the relation of eye and COVID-19 in the mass media may have influenced the Google internet search activity of the public for ocular symptoms."
635,10112020110469,"PURPOSE: Neurologic determination of death (NDD) is legally accepted as death in Canada but remains susceptible to misunderstandings. In some cases, families request continued organ support after NDD. Conflicts can escalate to formal legal challenges, causing emotional, financial, and moral distress for all involved. We describe prevalence, characteristics, and common experiences with requests for continued organ support following NDD in Canada. METHODS: Mixed-methods design combining anonymous online survey with semi-structured interviews of Canadian critical care physicians (448 practitioners, adult and pediatric). RESULTS: One hundred and six physicians responded to the survey and 12 participated in an interview. Fifty-two percent (55/106) of respondents had encountered a request for continued organ support after NDD within two years, 47% (26/55) of which involved threat of legal action. Requests for continued support following NDD ranged from appeals for time for family to gather before ventilator removal to disagreement with the concept of NDD. Common responses to requests included: consultation with an additional physician (54%), consultation with spiritual services (41%), and delay of one to three days for NDD acceptance (49%). Respondents with prior experience were less likely to recommend ancillary tests (P = 0.004) or consultation with bioethics services (P = 0.004). Qualitative analysis revealed perceptions that requests for continued organ support were driven by mistrust, tensions surrounding decision-making, and cultural differences rather than a lack of specific information about NDD. CONCLUSIONS: Family requests for continued somatic support following NDD were encountered by half our sample of Canadian critical care physicians. Mitigation strategies require attention to the multifaceted social contexts surrounding these complex scenarios. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (10.1007/s12630-020-01852-9) contains supplementary material, which is available to authorized users."
636,10082020086874,"This chapter explores the current and future drivers of change which influence food experiences. The megatrends are seen as major forces that will sharp the future of food experiences. The postmodern consumer finds himself in very conflicting situations within a short timeframe. Here, food becomes an identity-forming element that serves closeness and family-like structures even in situations of singling out. The strengthening of local concepts, authenticity, and current movements such as organic food, the slow food movement, and the concept of value cocreation is identified as important counterparts to singularization, demographic change, urbanization, and globalization within the transformation economy. These concepts also reflect the increasing search for purpose by consumers rather than pure consumption. Based on these developments, this chapter proposes approaches for retailers, gastronomy, and event organizers to develop future concepts of food experiences. As an outlook, food art and food design are considered to support the industry in anticipating the future of food experiences."
637,10132021017226,"Lecture recordings are useful learning resources that can support flexible, remote and distance learning, especially during the Covid-19 pandemic. This study explored students’ experiences of engaging with recorded lectures and the extent to which such engagement contributes to enhanced learning. The research involved the deployment of a questionnaire to undergraduate and postgraduate students (n = 660) who had access to lecture recordings at a research intensive public university in New Zealand. Key findings revealed that students who accessed lecture recordings reported an enhanced learning experience. They stated that the availability of lecture recordings created an inclusive learning environment for students with learning disabilities and fostered flexible learning for those who would otherwise be unable to attend lectures either due to sickness or work commitments. Data also suggest that students utilised lecture recordings as supplementary learning resources rather than a substitute for regular lecture attendance. Our findings substantiated previous research studies and additionally demonstrated the various ways in which students engage with lecture recordings. Moreover, the use of sentiment analysis shows how multiple data can be triangulated to confirm or contest research findings. Finally, we believe this study adds to the voice that lecture recordings are vital resources that support students’ learning."
638,10132021018673,"BACKGROUND: The importance of privacy protection in analyses of personal data, such as genome-wide association studies (GWAS), has grown in recent years. GWAS focuses on identifying single-nucleotide polymorphisms (SNPs) associated with certain diseases such as cancer and diabetes, and the chi-squared (χ(2)) hypothesis test of independence can be utilized for this identification. However, recent studies have shown that publishing the results of χ(2) tests of SNPs or personal data could lead to privacy violations. Several studies have proposed anonymization methods for χ(2) testing with ε-differential privacy, which is the cryptographic community’s de facto privacy metric. However, existing methods can only be applied to 2×2 or 2×3 contingency tables, otherwise their accuracy is low for small numbers of samples. It is difficult to collect numerous high-sensitive samples in many cases such as COVID-19 analysis in its early propagation stage. RESULTS: We propose a novel anonymization method (RandChiDist), which anonymizes χ(2) testing for small samples. We prove that RandChiDist satisfies differential privacy. We also experimentally evaluate its analysis using synthetic datasets and real two genomic datasets. RandChiDist achieved the least number of Type II errors among existing and baseline methods that can control the ratio of Type I errors. CONCLUSIONS: We propose a new differentially private method, named RandChiDist, for anonymizing χ(2) values for an I×J contingency table with a small number of samples. The experimental results show that RandChiDist outperforms existing methods for small numbers of samples."
639,10142021021633,"BACKGROUND AND AIMS We assessed the clinical and economic impact of direct-acting antiviral (DAA) therapy for hepatitis C virus (HCV) in England, Italy, Romania, and Spain. METHODS An HCV progression Markov model was developed considering DAA eligibility and population data during the years 2015-2019. The period of time to recover the investment in DAAs was calculated as the cost saved by avoiding estimated clinical events for 1000 standardized treated patients. A delayed treatment scenario due to coronavirus disease (COVID-19) was also developed. RESULTS The estimated number of avoided hepatocellular carcinoma, decompensated cirrhosis, and liver transplantations over a 20-year time horizon was: 1,057 in England; 1,221 in Italy; 1,211 in Romania; and 1,103 in Spain for patients treated during 2015-2016 and 640 in England; 626 in Italy; 739 in Romania; and 643 in Spain for patients treated during 2017-2019. The cost-savings ranged from € 45 to € 275 million. The investment needed to expand access to DAAs in 2015-2019 is estimated to be recovered in 6.5 years in England; 5.4 years in Italy; 6.7 years in Romania; and 4.5 years in Spain. A delay in treatment due to COVID-19 will increase liver mortality in all countries. CONCLUSION DAAs have significant clinical benefits and can bring substantial cost-savings over the next 20 years, reaching a Break-even point in a short period of time. When pursuing an exit strategy from strict lockdown measures for COVID-19, providing DAAs should remain high on the list of priorities in order to maintain HCV elimination efforts."
640,100920200912764,"Since the recent challenge that humanity is facing against COVID-19, several initiatives have been put forward with the goal of creating measures to help control the spread of the pandemic. In this paper we present a series of experiments using supervised learning models in order to perform an accurate classification on datasets consisting of medical images from COVID-19 patients and medical images of several other related diseases affecting the lungs. This work represents an initial experimentation using image texture feature descriptors, feed-forward and convolutional neural networks on newly created databases with COVID-19 images. The goal was setting a baseline for the future development of a system capable of automatically detecting the COVID-19 disease based on its manifestation on chest x-rays and computerized tomography images of the lungs."
641,10172021051676,"Employing the optical redox imaging technique, we previously identified a significant redox shift of nicotinamide adenine dinucleotide (NAD and the reduced form NADH) in freshly isolated alveolar macrophages (AM) from ozone-exposed mice. The goal here was twofold: (a) to determine the NAD(H) redox shift in cryopreserved AM isolated from ozone-exposed mice and (b) to investigate whether there is a difference in the redox status between cryopreserved and freshly isolated AM. We found: (i) AM from ozone-exposed mice were in a more oxidized redox state compared to that from filtered air (FA)-exposed mice, consistent with the results obtained from freshly isolated mouse AM; (ii) under FA exposure, there was no significant NAD(H) redox difference between fresh AM that had been placed on ice for 2.5 h and cryopreserved AM; however, under ozone exposure, fresh AM were more oxidized than cryopreserved AM; (iii) via the use of nutrient starvation and replenishment and H(2)O(2)-induced oxidative stress of an AM cell line, we showed that this redox difference between cryopreserved and freshly isolated AM is likely the result of the double “hit”, i.e., the ozone-induced oxidative stress plus nutrient starvation that prevented freshly isolated AM from a full recovery after being on ice for a prolonged time period. The cryopreservation technique we developed eliminates/minimizes the effects of oxidative stress and nutrient starvation on cells. This method can be adopted to preserve lung macrophages from animal models or clinical patients for further investigations."
642,100820200813052,"Background: No epidemiological data exists for the association between mental disorders and the risk of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection and coronavirus disease 2019 (COVID-19) severity. Aims: To evaluate the association between mental disorders and the risk of SARS-CoV-2 infection and severe outcomes following COVID-19. Methods: We performed a cohort study using the Korean COVID-19 patient database based on the national health insurance data. Each patient with a mental or behavioral disorder (diagnosed during six months prior to the first SARS-CoV-2 test) was matched by age, sex, and Charlson comorbidity index with up to four patients without mental disorders. SARS-CoV-2 positivity risk and risk of death or severe events (intensive care unit admission, use of mechanical ventilation, and acute respiratory distress syndrome) post-infection were calculated using conditional logistic regression analysis. Results: Among 230,565 patients tested for SARS-CoV-2, 33,653 (14.6%) had mental disorders, 928/33,653 (2.76%) tested positive, and 56/928 (6.03%) died. In multivariate analysis with the matched cohort, there was no association between mental disorders and SARS-CoV-2 positivity risk (odds ratio [OR], 1.02; 95% confidence interval [CI], 0.92-1.12); however, a higher risk was associated with schizophrenia-related disorders (OR, 1.36; 95% CI, 1.02-1.81). Among confirmed cases, mortality risk significantly increased in patients with mental disorders (OR, 1.84, 95% CI, 1.07-3.15). Conclusion: Mental disorders are likely contributing factors of mortality following COVID-19. Although the infection risk did not increase in overall mental disorders, patients with schizophrenia-related disorders were more vulnerable to the infection."
643,101020201013165,"The link between SARS‐CoV‐2 and the reported cutaneous manifestations has not been established. We assessed a possible correlation between the paediatric dermatological manifestations and the biological investigations, using for the first time 3 different SARS‐CoV‐2 tests."
644,10092020095609,"Can an agent learn efficiently in a noisy and self adapting environment with sequential, non-stationary and non-homogeneous observations? Through trading bots, we illustrate how Deep Reinforcement Learning (DRL) can tackle this challenge. Our contributions are threefold: (i) the use of contextual information also referred to as augmented state in DRL, (ii) the impact of a one period lag between observations and actions that is more realistic for an asset management environment, (iii) the implementation of a new repetitive train test method called walk forward analysis, similar in spirit to cross validation for time series. Although our experiment is on trading bots, it can easily be translated to other bot environments that operate in sequential environment with regime changes and noisy data. Our experiment for an augmented asset manager interested in finding the best portfolio for hedging strategies shows that AAMDRL achieves superior returns and lower risk."
645,10132021017540,"INTRODUCTION AND IMPORTANCE: Pneumopericardium is collection of gas in pericardial space. Retrospective reviews have described pneumopericardium as a complication of laparoscopic surgery, however, without any symptoms. By this report, we present a case who developed acute cardiopulmonary symptoms after retroperitoneal laparoscopic radical nephrectomy because of pneumopericardium. CASE PRESENTATION: A 40-year-old Vietnamese woman was admitted due to left flank pain. She was diagnosed with left dysfunctional hydronephrosis and right urolithiasis. Six hours post-operation of an elective retroperitoneal laparoscopic radical nephrectomy, she suddenly developed severe substernal chest pain and dyspnea. Evaluations for acute myocardial infarction and pulmonary embolism were immediately ordered with no abnormality. However, computed tomography scan of the chest showed pneumopericardium, pneumomediastinum, subcutaneous emphysema, gas collection in sub-peritoneal space and next to the aortic arch. She was then closely monitored and effectively managed by conservative treatments. CLINICAL DISCUSSION: Pneumopericardium is a rare complication of laparoscopy and mainly detected by radiographical measures incidentally. Several case studies reported symptomatic pneumopericardium, as in our presenting case. Some factors might contribute to the mechanism of our case that include retroperitoneal approach, thoroughly dissection the renal helium area and long-lasting operation. Post-operative collection of carbon dioxide is well self-limited; therefore, conservative treatments are efficient for stable cases. CONCLUSION: Pneumopericardium following laparoscopy is uncommon, and mostly subclinical. However, it can manifest as acute cardiopulmonary symptoms and signs that require carefully evaluation. The presence of gas in pericardial space is a negative prognosis factor itself; consequently, clinicians should be aware of when managing pneumopericardium subsequent to laparoscopic procedures."
646,10152021034581,"Principles of trauma-informed care and resiliency building guides this call to action for trauma awareness in nursing education, aiming to guide nursing educators, researchers, and leaders in support, retention, and building foundational skill-sets in a now traumatized nursing student population. Nursing students have been greatly affected by the COVID-19 pandemic, resulting in documented trauma, complicated grief, depression, anxiety, and secondary stress syndrome. Students entering health care in a new landscape of ongoing trauma and chronic stress exposure require a shift in the nurse educators' role and position. Extensive outcome-based synthesis of trauma-informed education in other disciplines served as basis to create a pedagogical context using the Substance Abuse and Mental Health Services Administration (SAMHSA) framework for trauma-informed schools. Utilizing Watson's strategies for human caring theory in nursing education, a trauma-informed pedagogy is proposed for nurse educators. This framework for nurse educators and leaders will assist in navigating how to approach trauma-informed education in the context of higher education in nursing. It is time for a paradigm shift in nursing education towards a more collaborative, relational model with students, based on trauma-informed care; where trauma awareness and the impact on one's being serves purpose for the nursing student."
647,10022020020346,"BACKGROUND Influenza A(H3N2), A(H1N1)pdm09 and B viruses co-circulated in Europe in 2017-18, predominated by influenza B. WHO-recommended, trivalent vaccine components were lineage-mismatched for B. The I-MOVE hospital network measured 2017-18 seasonal influenza vaccine effectiveness (IVE) against influenza A(H3N2) and B among hospitalised patients (≥65 years) in Europe. METHODS Following the same generic protocol for test-negative design, hospital teams in nine countries swabbed patients ≥65 years with recent onset (≤7 days) severe acute respiratory infection (SARI), collecting information on demographics, vaccination status and underlying conditions. Cases were RT-PCR positive for influenza A(H3N2) or B; controls: negative for any influenza. ""Vaccinated"" patients had SARI onset >14 days after vaccination. We measured pooled IVE against influenza, adjusted for study site, age, sex, onset date and chronic conditions. RESULTS We included 3483 patients: 376 influenza A(H3N2) and 928 B cases, and 2028 controls. Most (>99%) vaccinated patients received the B lineage-mismatched trivalent vaccine. IVE against influenza A(H3N2) was 24% (95% CI: 2 to 40); 35% (95% CI: 6 to 55) in 65- to 79-year-olds and 14% (95% CI: -22 to 39) in ≥80-year-olds. Against influenza B, IVE was 30% (95% CI: 16 to 41); 37% (95% CI: 19 to 51) in 65- to 79-year-olds and 19% (95% CI: -7 to 38) in ≥80-year-olds. CONCLUSIONS IVE against influenza B was similar to A(H3N2) in hospitalised older adults, despite trivalent vaccine and circulating B lineage mismatch, suggesting some cross-protection. IVE was lower in those ≥80 than 65-79 years. We reinforce the importance of influenza vaccination in older adults as, even with a poorly matched vaccine, it still protects one in three to four of this population from severe influenza."
648,10092020092166,"PURPOSE Insomnia affects up to one in four adolescents and has been shown to have a negative impact on their mental and physical health. This study aimed to investigate the association between insomnia, academic performance, self-reported health, physical activity, school start time, and substance use among adolescents. METHODS A survey with a cross-sectional design was completed by adolescents (15-17 years old; n = 1504) in southern Sweden. The Minimal Insomnia Symptoms Scale (MISS) was used to operationalize insomnia. A multiple logistic regression analysis was used to analyze the relationship between insomnia and self-reported health, failed school courses, substance use, school start time, family financial situation, screen time, and gender. RESULTS Insomnia (MISS ≥ 6) was associated with poor self-reported health (OR: 4.35), failed school courses (OR: 1.47), and use of alcohol and/or cigarettes (OR: 1.43). When the combined effect of self-reported health and physical activity were investigated, a combination of low physical activity (≤1 time/week) and poor self-reported health was strongly associated with insomnia (OR: 18.87). CONCLUSIONS Insomnia was associated with other problems that in themselves are risk factors for poor health. This highlights the need for a holistic health-promoting approach to prevent insomnia, such as efforts to promote physical activity, school success, and the reduction of alcohol/cigarette use."
649,10062020069343,"The COVID 19 pandemic caused by the novel corona virus (SARS-CoV-2) has been one of the major public health concerns across the globe, currently more than 3.5 million individuals have been infected, and the number of deaths has passed 250,000. The world wide burden of the disease has been massive, and the governments are in dilemma to protect the health system of the country while safeguarding the economy. There is no vaccine or antivirus drug found against this virus while multiple research groups are actively working on a suitable candidate. The only available mode of minimizing the disease burden has been to control its transmission among the population. Since the occurrence of first COVID 19 local case on 11 March 2020, the government of Sri Lanka introduced serious social distancing and public health interventions in its fullest capacity as a developing nation to effectively combat with the disease spread. This study focuses to develop a mathematical model to investigate the dynamic of this novel disease using an extended version of an SEIR compartmental structure considering the heterogeneity of cases such as asymptomatic, symptomatic with mild indications and the cases required intensive care treatments. All the measures and interventions are in progress with a significantly large social and economic cost, thus, optimal control techniques are used to identify the most appropriate strategies to minimize this cost. The results of the simulations prove that optimal control measures can be worked out as the epidemic curves are flattened while delaying the outbreak so that the health system might not be under pressure to treat and care the patients."
650,10112020118753,"OBJECTIVES: To estimate the impact of the COVID-19 pandemic on cancer care services and overall (direct and indirect) excess deaths in people with cancer. METHODS: We employed near real-time weekly data on cancer care to determine the adverse effect of the pandemic on cancer services. We also used these data, together with national death registrations until June 2020 to model deaths, in excess of background (pre-COVID-19) mortality, in people with cancer. Background mortality risks for 24 cancers with and without COVID-19-relevant comorbidities were obtained from population-based primary care cohort (Clinical Practice Research Datalink) on 3 862 012 adults in England. RESULTS: Declines in urgent referrals (median=−70.4%) and chemotherapy attendances (median=−41.5%) to a nadir (lowest point) in the pandemic were observed. By 31 May, these declines have only partially recovered; urgent referrals (median=−44.5%) and chemotherapy attendances (median=−31.2%). There were short-term excess death registrations for cancer (without COVID-19), with peak relative risk (RR) of 1.17 at week ending on 3 April. The peak RR for all-cause deaths was 2.1 from week ending on 17 April. Based on these findings and recent literature, we modelled 40% and 80% of cancer patients being affected by the pandemic in the long-term. At 40% affected, we estimated 1-year total (direct and indirect) excess deaths in people with cancer as between 7165 and 17 910, using RRs of 1.2 and 1.5, respectively, where 78% of excess deaths occured in patients with ≥1 comorbidity. CONCLUSIONS: Dramatic reductions were detected in the demand for, and supply of, cancer services which have not fully recovered with lockdown easing. These may contribute, over a 1-year time horizon, to substantial excess mortality among people with cancer and multimorbidity. It is urgent to understand how the recovery of general practitioner, oncology and other hospital services might best mitigate these long-term excess mortality risks."
651,10132021016886,"This corrects the article on p. e415 in vol. 35, PMID: 33258335."
652,10112020117460,"A SARS-CoV2 super-spreading event occurred during carnival in a small town in Germany. Due to the rapidly imposed lockdown and its relatively closed community, this town was seen as an ideal model to investigate the infection fatality rate (IFR). Here, a 7-day seroepidemiological observational study was performed to collect information and biomaterials from a random, household-based study population. The number of infections was determined by IgG analyses and PCR testing. We found that of the 919 individuals with evaluable infection status, 15.5% (95% CI:[12.3%; 19.0%]) were infected. This is a fivefold higher rate than the reported cases for this community (3.1%). 22.2% of all infected individuals were asymptomatic. The estimated IFR was 0.36% (95% CI:[0.29%; 0.45%]) for the community and 0.35% [0.28%; 0.45%] when age-standardized to the population of the community. Participation in carnival increased both infection rate (21.3% versus 9.5%, p < 0.001) and number of symptoms (estimated relative mean increase 1.6, p = 0.007). While the infection rate here is not representative for Germany, the IFR is useful to estimate the consequences of the pandemic in places with similar healthcare systems and population characteristics. Whether the super-spreading event not only increases the infection rate but also affects the IFR requires further investigation."
